typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,84148899.2,84148899.2,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,246334468.5,246334468.5,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,88168915.53,88168915.53,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,350988972.8,350988972.8,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1151130480,1151130480,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1037256100,1037256100,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,79554349.52,79554349.52,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,454658127.3,454658127.3,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,85775523.01,85775523.01,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,96328949.66,96328949.66,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1211229783,1211229783,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,32668593.18,32668593.18,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,939988776.9,939988776.9,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,21185361.92,21185361.92,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,38681355.45,38681355.45,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,22607128.7,22607128.7,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,11058732.51,11058732.51,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,10588212.35,10588212.35,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,3136907.502,3136907.502,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1655477791,1655477791,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1600097059,1600097059,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1436648507,1436648507,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,2287327182,2287327182,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1437578834,1437578834,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,913097575,913097575,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,841480469.4,841480469.4,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,3371770924,3371770924,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,3196631434,3196631434,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,2914809680,2914809680,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,8051757220,8051757220,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,754876534.9,754876534.9,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,611267854.5,611267854.5,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,939386991.3,939386991.3,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,295194693,295194693,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,867816463.8,867816463.8,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,316339084.5,316339084.5,4,FALSE,TRUE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,85370641.92,85370641.92,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,8488581200,8488581200,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,14814364.09,14814364.09,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,2210392918,2210392918,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,814288622.6,814288622.6,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,2259910006,2259910006,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,426957147.9,426957147.9,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,130656017.2,130656017.2,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,741898772.9,741898772.9,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,94082950.51,94082950.51,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1345045997,1345045997,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,310350742.9,310350742.9,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,538843511.4,538843511.4,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,258931239.9,258931239.9,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1535870.887,1535870.887,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,364771664,364771664,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,50042344.21,50042344.21,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,556794657.6,556794657.6,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,63165878.27,63165878.27,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,229593336.1,229593336.1,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,38931917.48,38931917.48,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,103095641,103095641,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,349786347.1,349786347.1,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,241198916.6,241198916.6,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,97964266.51,97964266.51,0,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,261578672.4,261578672.4,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,85939477.36,85939477.36,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,378379071.4,378379071.4,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1208215692,1208215692,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1108139472,1108139472,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,106681773.3,106681773.3,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,643659168.6,643659168.6,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,70982975.94,70982975.94,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,85674386.45,85674386.45,4,FALSE,TRUE
C,A,20220101,2022,52,2022,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,543322240.8,543322240.8,4,FALSE,TRUE
