typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","721254932.025",,"721254932.025","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","540321199.609",,"540321199.609","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33741980.394",,"33741980.394","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","220599062.618",,"220599062.618","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2003154020.976",,"2003154020.976","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5703139961.297",,"5703139961.297","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","248477633.931",,"248477633.931","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1050177163.903",,"1050177163.903","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","106609117.805",,"106609117.805","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","76864101.431",,"76864101.431","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","851215052.932",,"851215052.932","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","400061879.165",,"400061879.165","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","144963948.773",,"144963948.773","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","48305225.481",,"48305225.481","4","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16681541.479",,"16681541.479","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1808720399.783","0","1808720399.783","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13982105.492","0","13982105.492","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","111739704.643","0","111739704.643","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2103032601.222","0","2103032601.222","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","191706359.46","0","191706359.46","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5020801802.171","0","5020801802.171","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5694325.671","0","5694325.671","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","256142864.872","0","256142864.872","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3095328.347","0","3095328.347","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","298683279.913","0","298683279.913","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11050656.209","0","11050656.209","0","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","905921.426","0","905921.426","0","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23929484.042","0","23929484.042","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","86526280.725","0","86526280.725","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7222486.92","0","7222486.92","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","54770737.296","0","54770737.296","4","false","true",
"C","A","20200101","2020","52","2020","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6477198.659","0","6477198.659","4","false","true",
