Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H6,SGP,09,Singapore,HKG,"Hong Kong, China",2023,Export,6,6644.099
H6,SGP,09,Singapore,HKG,"Hong Kong, China",2023,Import,5,1279.22
H6,SGP,09,Singapore,IDN,Indonesia,2022,Export,6,88913.902
H6,SGP,09,Singapore,IDN,Indonesia,2022,Import,5,34476.109
H6,SGP,09,Singapore,IDN,Indonesia,2023,Export,6,57306.738
H6,SGP,09,Singapore,IDN,Indonesia,2023,Import,5,30236.67
H6,SGP,09,Singapore,JPN,Japan,2022,Export,6,6730.416
H6,SGP,09,Singapore,JPN,Japan,2022,Import,5,13197.154
H6,SGP,09,Singapore,JPN,Japan,2023,Export,6,6419.865
H6,SGP,09,Singapore,JPN,Japan,2023,Import,5,8637.789
H6,SGP,09,Singapore,KOR,"Korea, Rep.",2022,Export,6,6819.195
H6,SGP,09,Singapore,KOR,"Korea, Rep.",2022,Import,5,1465.572
H6,SGP,09,Singapore,KOR,"Korea, Rep.",2023,Export,6,10322.858
H6,SGP,09,Singapore,KOR,"Korea, Rep.",2023,Import,5,1828.512
H6,SGP,09,Singapore,MYS,Malaysia,2022,Export,6,27377.619
H6,SGP,09,Singapore,MYS,Malaysia,2022,Import,5,35537.729
H6,SGP,09,Singapore,MYS,Malaysia,2023,Export,6,24710.713
H6,SGP,09,Singapore,MYS,Malaysia,2023,Import,5,45011.275
H6,SGP,09,Singapore,SAU,Saudi Arabia,2022,Export,6,1138.406
H6,SGP,09,Singapore,SAU,Saudi Arabia,2022,Import,5,0.532
H6,SGP,09,Singapore,SAU,Saudi Arabia,2023,Export,6,306.8
H6,SGP,09,Singapore,SAU,Saudi Arabia,2023,Import,5,3.197
H6,SGP,09,Singapore,THA,Thailand,2022,Export,6,3318.951
H6,SGP,09,Singapore,THA,Thailand,2022,Import,5,4690.103
H6,SGP,09,Singapore,THA,Thailand,2023,Export,6,3648.317
H6,SGP,09,Singapore,THA,Thailand,2023,Import,5,7124.895
H6,SGP,09,Singapore,USA,United States,2022,Export,6,6072.204
H6,SGP,09,Singapore,USA,United States,2022,Import,5,11796.284
H6,SGP,09,Singapore,USA,United States,2023,Export,6,9631.585
H6,SGP,09,Singapore,USA,United States,2023,Import,5,4752.366
H6,SGP,10,Singapore,CHN,China,2022,Export,6,40.305
H6,SGP,10,Singapore,CHN,China,2022,Import,5,1230.775
H6,SGP,10,Singapore,CHN,China,2023,Import,5,1233.529
H6,SGP,10,Singapore,HKG,"Hong Kong, China",2022,Export,6,42.459
H6,SGP,10,Singapore,HKG,"Hong Kong, China",2022,Import,5,179.637
H6,SGP,10,Singapore,HKG,"Hong Kong, China",2023,Export,6,30.116
H6,SGP,10,Singapore,HKG,"Hong Kong, China",2023,Import,5,89.971
H6,SGP,10,Singapore,IDN,Indonesia,2022,Export,6,53416.407
H6,SGP,10,Singapore,IDN,Indonesia,2022,Import,5,467.595
H6,SGP,10,Singapore,IDN,Indonesia,2023,Export,6,78245.612
H6,SGP,10,Singapore,IDN,Indonesia,2023,Import,5,359.06
H6,SGP,10,Singapore,JPN,Japan,2022,Export,6,1.118
H6,SGP,10,Singapore,JPN,Japan,2022,Import,5,10352.471
H6,SGP,10,Singapore,JPN,Japan,2023,Export,6,9.213
H6,SGP,10,Singapore,JPN,Japan,2023,Import,5,9126.302
H6,SGP,10,Singapore,KOR,"Korea, Rep.",2022,Export,6,37.978
H6,SGP,10,Singapore,KOR,"Korea, Rep.",2022,Import,5,256.716
H6,SGP,10,Singapore,KOR,"Korea, Rep.",2023,Export,6,105.42
H6,SGP,10,Singapore,KOR,"Korea, Rep.",2023,Import,5,188.608
H6,SGP,10,Singapore,MYS,Malaysia,2022,Export,6,416.316
H6,SGP,10,Singapore,MYS,Malaysia,2022,Import,5,4975.835
H6,SGP,10,Singapore,MYS,Malaysia,2023,Export,6,2039.446
H6,SGP,10,Singapore,MYS,Malaysia,2023,Import,5,3896.266
H6,SGP,10,Singapore,SAU,Saudi Arabia,2022,Import,5,0.004
H6,SGP,10,Singapore,THA,Thailand,2022,Export,6,126.504
H6,SGP,10,Singapore,THA,Thailand,2022,Import,5,82714.066
H6,SGP,10,Singapore,THA,Thailand,2023,Export,6,44.564
H6,SGP,10,Singapore,THA,Thailand,2023,Import,5,96906.686
H6,SGP,10,Singapore,USA,United States,2022,Export,6,1.486
H6,SGP,10,Singapore,USA,United States,2022,Import,5,26796.244
H6,SGP,10,Singapore,USA,United States,2023,Export,6,0.155
H6,SGP,10,Singapore,USA,United States,2023,Import,5,20060.407
H6,SGP,11,Singapore,CHN,China,2022,Export,6,8179.471
H6,SGP,11,Singapore,CHN,China,2022,Import,5,8928.184
H6,SGP,11,Singapore,CHN,China,2023,Export,6,10093.216
H6,SGP,11,Singapore,CHN,China,2023,Import,5,8295.11
H6,SGP,11,Singapore,HKG,"Hong Kong, China",2022,Export,6,2462.819
H6,SGP,11,Singapore,HKG,"Hong Kong, China",2022,Import,5,1139.408
H6,SGP,11,Singapore,HKG,"Hong Kong, China",2023,Export,6,2404.103
H6,SGP,11,Singapore,HKG,"Hong Kong, China",2023,Import,5,1038.081
H6,SGP,11,Singapore,IDN,Indonesia,2022,Export,6,11414.253
H6,SGP,11,Singapore,IDN,Indonesia,2022,Import,5,11602.48
H6,SGP,11,Singapore,IDN,Indonesia,2023,Export,6,10740.526
H6,SGP,11,Singapore,IDN,Indonesia,2023,Import,5,12757.698
H6,SGP,11,Singapore,JPN,Japan,2022,Export,6,982.972
H6,SGP,11,Singapore,JPN,Japan,2022,Import,5,11957.583
H6,SGP,11,Singapore,JPN,Japan,2023,Export,6,732.554
H6,SGP,11,Singapore,JPN,Japan,2023,Import,5,10376.328
H6,SGP,11,Singapore,KOR,"Korea, Rep.",2022,Export,6,663.082
H6,SGP,11,Singapore,KOR,"Korea, Rep.",2022,Import,5,3443.042
H6,SGP,11,Singapore,KOR,"Korea, Rep.",2023,Export,6,639.894
H6,SGP,11,Singapore,KOR,"Korea, Rep.",2023,Import,5,3171.056
H6,SGP,11,Singapore,MYS,Malaysia,2022,Export,6,28125.845
H6,SGP,11,Singapore,MYS,Malaysia,2022,Import,5,33315.669
H6,SGP,11,Singapore,MYS,Malaysia,2023,Export,6,25290.153
H6,SGP,11,Singapore,MYS,Malaysia,2023,Import,5,37130.12
H6,SGP,11,Singapore,SAU,Saudi Arabia,2022,Import,5,0.728
H6,SGP,11,Singapore,SAU,Saudi Arabia,2023,Import,5,0.106
H6,SGP,11,Singapore,THA,Thailand,2022,Export,6,8255.497
H6,SGP,11,Singapore,THA,Thailand,2022,Import,5,45975.806
H6,SGP,11,Singapore,THA,Thailand,2023,Export,6,6986.186
H6,SGP,11,Singapore,THA,Thailand,2023,Import,5,39357.908
H6,SGP,11,Singapore,USA,United States,2022,Export,6,1392.624
H6,SGP,11,Singapore,USA,United States,2022,Import,5,2687.526
H6,SGP,11,Singapore,USA,United States,2023,Export,6,1808.124
H6,SGP,11,Singapore,USA,United States,2023,Import,5,1862.46
H6,SGP,12,Singapore,CHN,China,2022,Export,6,2624.872
H6,SGP,12,Singapore,CHN,China,2022,Import,5,50826.092
H6,SGP,12,Singapore,CHN,China,2023,Export,6,3017.64
H6,SGP,12,Singapore,CHN,China,2023,Import,5,44500.742
H6,SGP,12,Singapore,HKG,"Hong Kong, China",2022,Export,6,704.492
H6,SGP,12,Singapore,HKG,"Hong Kong, China",2022,Import,5,4041.4
H6,SGP,12,Singapore,HKG,"Hong Kong, China",2023,Export,6,1802.292
H6,SGP,12,Singapore,HKG,"Hong Kong, China",2023,Import,5,4691.547
H6,SGP,12,Singapore,IDN,Indonesia,2022,Export,6,6921.389
H6,SGP,12,Singapore,IDN,Indonesia,2022,Import,5,33901.903
H6,SGP,12,Singapore,IDN,Indonesia,2023,Export,6,5008.372
H6,SGP,12,Singapore,IDN,Indonesia,2023,Import,5,27339.972
H6,SGP,12,Singapore,JPN,Japan,2022,Export,6,1419.926
H6,SGP,12,Singapore,JPN,Japan,2022,Import,5,2816.407
H6,SGP,12,Singapore,JPN,Japan,2023,Export,6,2667.423
H6,SGP,12,Singapore,JPN,Japan,2023,Import,5,2691.315
H6,SGP,12,Singapore,KOR,"Korea, Rep.",2022,Export,6,184.657
H6,SGP,12,Singapore,KOR,"Korea, Rep.",2022,Import,5,1286.133
H6,SGP,12,Singapore,KOR,"Korea, Rep.",2023,Export,6,5.089
H6,SGP,12,Singapore,KOR,"Korea, Rep.",2023,Import,5,838.458
H6,SGP,12,Singapore,MYS,Malaysia,2022,Export,6,5433.78
H6,SGP,12,Singapore,MYS,Malaysia,2022,Import,5,20215.296
H6,SGP,12,Singapore,MYS,Malaysia,2023,Export,6,4153.019
H6,SGP,12,Singapore,MYS,Malaysia,2023,Import,5,19385.851
H6,SGP,12,Singapore,SAU,Saudi Arabia,2022,Export,6,4614.569
H6,SGP,12,Singapore,SAU,Saudi Arabia,2023,Export,6,6917.009
H6,SGP,12,Singapore,THA,Thailand,2022,Export,6,76.656
H6,SGP,12,Singapore,THA,Thailand,2022,Import,5,3210.474
H6,SGP,12,Singapore,THA,Thailand,2023,Export,6,208.577
H6,SGP,12,Singapore,THA,Thailand,2023,Import,5,4733.865
H6,SGP,12,Singapore,USA,United States,2022,Export,6,1.185
H6,SGP,12,Singapore,USA,United States,2022,Import,5,7516.352
H6,SGP,12,Singapore,USA,United States,2023,Export,6,6.692
H6,SGP,12,Singapore,USA,United States,2023,Import,5,6839.583
H6,SGP,13,Singapore,CHN,China,2022,Export,6,2006.85
H6,SGP,13,Singapore,CHN,China,2022,Import,5,8970.455
H6,SGP,13,Singapore,CHN,China,2023,Export,6,1767.384
H6,SGP,13,Singapore,CHN,China,2023,Import,5,9018.091
H6,SGP,13,Singapore,HKG,"Hong Kong, China",2022,Export,6,404.286
H6,SGP,13,Singapore,HKG,"Hong Kong, China",2022,Import,5,42.929
H6,SGP,13,Singapore,HKG,"Hong Kong, China",2023,Export,6,624.743
H6,SGP,13,Singapore,HKG,"Hong Kong, China",2023,Import,5,15.885
H6,SGP,13,Singapore,IDN,Indonesia,2022,Export,6,5537.666
H6,SGP,13,Singapore,IDN,Indonesia,2022,Import,5,3324.322
H6,SGP,13,Singapore,IDN,Indonesia,2023,Export,6,6262.185
H6,SGP,13,Singapore,IDN,Indonesia,2023,Import,5,2576.607
H6,SGP,13,Singapore,JPN,Japan,2022,Export,6,522.633
H6,SGP,13,Singapore,JPN,Japan,2022,Import,5,368.502
H6,SGP,13,Singapore,JPN,Japan,2023,Export,6,583.548
H6,SGP,13,Singapore,JPN,Japan,2023,Import,5,416.126
H6,SGP,13,Singapore,KOR,"Korea, Rep.",2022,Export,6,3294.722
H6,SGP,13,Singapore,KOR,"Korea, Rep.",2022,Import,5,333.722
H6,SGP,13,Singapore,KOR,"Korea, Rep.",2023,Export,6,2348.996
H6,SGP,13,Singapore,KOR,"Korea, Rep.",2023,Import,5,920.726
H6,SGP,13,Singapore,MYS,Malaysia,2022,Export,6,3605.964
H6,SGP,13,Singapore,MYS,Malaysia,2022,Import,5,1329.893
H6,SGP,13,Singapore,MYS,Malaysia,2023,Export,6,4412.308
H6,SGP,13,Singapore,MYS,Malaysia,2023,Import,5,1851.285
H6,SGP,13,Singapore,SAU,Saudi Arabia,2022,Export,6,1171.702
H6,SGP,13,Singapore,SAU,Saudi Arabia,2023,Export,6,1191.659
H6,SGP,13,Singapore,THA,Thailand,2022,Export,6,836.604
H6,SGP,13,Singapore,THA,Thailand,2022,Import,5,305.853
H6,SGP,13,Singapore,THA,Thailand,2023,Export,6,1340.38
H6,SGP,13,Singapore,THA,Thailand,2023,Import,5,352.741
H6,SGP,13,Singapore,USA,United States,2022,Export,6,2396.959
H6,SGP,13,Singapore,USA,United States,2022,Import,5,8252.688
H6,SGP,13,Singapore,USA,United States,2023,Export,6,3582.994
H6,SGP,13,Singapore,USA,United States,2023,Import,5,8406.331
H6,SGP,14,Singapore,CHN,China,2022,Export,6,1206.6
H6,SGP,14,Singapore,CHN,China,2022,Import,5,2436.875
H6,SGP,14,Singapore,CHN,China,2023,Export,6,461.229
H6,SGP,14,Singapore,CHN,China,2023,Import,5,1348.618
H6,SGP,14,Singapore,HKG,"Hong Kong, China",2022,Export,6,47.989
H6,SGP,14,Singapore,HKG,"Hong Kong, China",2022,Import,5,0.342
H6,SGP,14,Singapore,HKG,"Hong Kong, China",2023,Export,6,64.099
H6,SGP,14,Singapore,HKG,"Hong Kong, China",2023,Import,5,0.034
H6,SGP,14,Singapore,IDN,Indonesia,2022,Export,6,4.942
H6,SGP,14,Singapore,IDN,Indonesia,2022,Import,5,31587.152
H6,SGP,14,Singapore,IDN,Indonesia,2023,Export,6,2.177
H6,SGP,14,Singapore,IDN,Indonesia,2023,Import,5,19997.119
H6,SGP,14,Singapore,JPN,Japan,2022,Export,6,428.346
H6,SGP,14,Singapore,JPN,Japan,2022,Import,5,19.966
H6,SGP,14,Singapore,JPN,Japan,2023,Export,6,77.932
H6,SGP,14,Singapore,JPN,Japan,2023,Import,5,16.86
H6,SGP,14,Singapore,KOR,"Korea, Rep.",2022,Import,5,1.05
H6,SGP,14,Singapore,KOR,"Korea, Rep.",2023,Export,6,9.401
H6,SGP,14,Singapore,KOR,"Korea, Rep.",2023,Import,5,0.542
H6,SGP,14,Singapore,MYS,Malaysia,2022,Export,6,99.619
H6,SGP,14,Singapore,MYS,Malaysia,2022,Import,5,1491.058
H6,SGP,14,Singapore,MYS,Malaysia,2023,Export,6,7.441
H6,SGP,14,Singapore,MYS,Malaysia,2023,Import,5,1721.555
H6,SGP,14,Singapore,THA,Thailand,2022,Export,6,233.19
H6,SGP,14,Singapore,THA,Thailand,2022,Import,5,22.184
H6,SGP,14,Singapore,THA,Thailand,2023,Export,6,169.622
H6,SGP,14,Singapore,THA,Thailand,2023,Import,5,28.638
H6,SGP,14,Singapore,USA,United States,2022,Export,6,144.432
H6,SGP,14,Singapore,USA,United States,2022,Import,5,16.184
H6,SGP,14,Singapore,USA,United States,2023,Export,6,270.172
H6,SGP,14,Singapore,USA,United States,2023,Import,5,10.349
H6,SGP,15,Singapore,CHN,China,2022,Export,6,58250.132
H6,SGP,15,Singapore,CHN,China,2022,Import,5,500487.164
H6,SGP,15,Singapore,CHN,China,2023,Export,6,17606.862
H6,SGP,15,Singapore,CHN,China,2023,Import,5,471781.592
H6,SGP,15,Singapore,HKG,"Hong Kong, China",2022,Export,6,3376.851
H6,SGP,15,Singapore,HKG,"Hong Kong, China",2022,Import,5,494.259
H6,SGP,15,Singapore,HKG,"Hong Kong, China",2023,Export,6,3038.531
H6,SGP,15,Singapore,HKG,"Hong Kong, China",2023,Import,5,450.3
H6,SGP,15,Singapore,IDN,Indonesia,2022,Export,6,28891.749
H6,SGP,15,Singapore,IDN,Indonesia,2022,Import,5,316416.01
H6,SGP,15,Singapore,IDN,Indonesia,2023,Export,6,28302.523
H6,SGP,15,Singapore,IDN,Indonesia,2023,Import,5,247039.528
H6,SGP,15,Singapore,JPN,Japan,2022,Export,6,28026.941
H6,SGP,15,Singapore,JPN,Japan,2022,Import,5,69612.001
H6,SGP,15,Singapore,JPN,Japan,2023,Export,6,24250.51
H6,SGP,15,Singapore,JPN,Japan,2023,Import,5,70518.281
H6,SGP,15,Singapore,KOR,"Korea, Rep.",2022,Export,6,50978.117
H6,SGP,15,Singapore,KOR,"Korea, Rep.",2022,Import,5,28688.048
H6,SGP,15,Singapore,KOR,"Korea, Rep.",2023,Export,6,18249.281
H6,SGP,15,Singapore,KOR,"Korea, Rep.",2023,Import,5,25922.238
H6,SGP,15,Singapore,MYS,Malaysia,2022,Export,6,68604.077
H6,SGP,15,Singapore,MYS,Malaysia,2022,Import,5,771540.091
H6,SGP,15,Singapore,MYS,Malaysia,2023,Export,6,49996.82
H6,SGP,15,Singapore,MYS,Malaysia,2023,Import,5,968751.966
H6,SGP,15,Singapore,SAU,Saudi Arabia,2022,Export,6,6314.65
H6,SGP,15,Singapore,SAU,Saudi Arabia,2022,Import,5,0.081
H6,SGP,15,Singapore,SAU,Saudi Arabia,2023,Export,6,7316.005
H6,SGP,15,Singapore,SAU,Saudi Arabia,2023,Import,5,0.028
H6,SGP,15,Singapore,THA,Thailand,2022,Export,6,15588.92
H6,SGP,15,Singapore,THA,Thailand,2022,Import,5,4769.23
H6,SGP,15,Singapore,THA,Thailand,2023,Export,6,10269.557
H6,SGP,15,Singapore,THA,Thailand,2023,Import,5,3892.358
H6,SGP,15,Singapore,USA,United States,2022,Export,6,1369.024
H6,SGP,15,Singapore,USA,United States,2022,Import,5,629162.566
H6,SGP,15,Singapore,USA,United States,2023,Export,6,1344.986
H6,SGP,15,Singapore,USA,United States,2023,Import,5,270161.378
H6,SGP,16,Singapore,CHN,China,2022,Export,6,632.373
H6,SGP,16,Singapore,CHN,China,2022,Import,5,106494.12
H6,SGP,16,Singapore,CHN,China,2023,Export,6,751.274
H6,SGP,16,Singapore,CHN,China,2023,Import,5,96127.857
H6,SGP,16,Singapore,HKG,"Hong Kong, China",2022,Export,6,8486.246
H6,SGP,16,Singapore,HKG,"Hong Kong, China",2022,Import,5,2120.302
H6,SGP,16,Singapore,HKG,"Hong Kong, China",2023,Export,6,6883.941
H6,SGP,16,Singapore,HKG,"Hong Kong, China",2023,Import,5,1267.839
H6,SGP,16,Singapore,IDN,Indonesia,2022,Export,6,10337.229
H6,SGP,16,Singapore,IDN,Indonesia,2022,Import,5,10352.877
H6,SGP,16,Singapore,IDN,Indonesia,2023,Export,6,12416.912
H6,SGP,16,Singapore,IDN,Indonesia,2023,Import,5,8520.334
H6,SGP,16,Singapore,JPN,Japan,2022,Export,6,1687.983
H6,SGP,16,Singapore,JPN,Japan,2022,Import,5,14719.846
H6,SGP,16,Singapore,JPN,Japan,2023,Export,6,281.79
H6,SGP,16,Singapore,JPN,Japan,2023,Import,5,17122.431
H6,SGP,16,Singapore,KOR,"Korea, Rep.",2022,Export,6,1860.448
H6,SGP,16,Singapore,KOR,"Korea, Rep.",2022,Import,5,4720.188
H6,SGP,16,Singapore,KOR,"Korea, Rep.",2023,Export,6,1939.603
H6,SGP,16,Singapore,KOR,"Korea, Rep.",2023,Import,5,3919.052
H6,SGP,16,Singapore,MYS,Malaysia,2022,Export,6,25259.987
H6,SGP,16,Singapore,MYS,Malaysia,2022,Import,5,107982.017
H6,SGP,16,Singapore,MYS,Malaysia,2023,Export,6,16471.445
H6,SGP,16,Singapore,MYS,Malaysia,2023,Import,5,104839.979
H6,SGP,16,Singapore,SAU,Saudi Arabia,2022,Export,6,40.905
H6,SGP,16,Singapore,THA,Thailand,2022,Export,6,1274.231
H6,SGP,16,Singapore,THA,Thailand,2022,Import,5,149033.304
H6,SGP,16,Singapore,THA,Thailand,2023,Export,6,1265.24
H6,SGP,16,Singapore,THA,Thailand,2023,Import,5,154885.572
H6,SGP,16,Singapore,USA,United States,2022,Export,6,8321.673
H6,SGP,16,Singapore,USA,United States,2022,Import,5,14204.242
H6,SGP,16,Singapore,USA,United States,2023,Export,6,9646.075
H6,SGP,16,Singapore,USA,United States,2023,Import,5,11391.262
H6,SGP,17,Singapore,CHN,China,2022,Export,6,7166.512
H6,SGP,17,Singapore,CHN,China,2022,Import,5,53748.062
H6,SGP,17,Singapore,CHN,China,2023,Export,6,6763.013
H6,SGP,17,Singapore,CHN,China,2023,Import,5,48485.148
H6,SGP,17,Singapore,HKG,"Hong Kong, China",2022,Export,6,1941.622
H6,SGP,17,Singapore,HKG,"Hong Kong, China",2022,Import,5,1678.083
H6,SGP,17,Singapore,HKG,"Hong Kong, China",2023,Export,6,1885.974
H6,SGP,17,Singapore,HKG,"Hong Kong, China",2023,Import,5,1900.016
H6,SGP,17,Singapore,IDN,Indonesia,2022,Export,6,20511.395
H6,SGP,17,Singapore,IDN,Indonesia,2022,Import,5,5225.596
H6,SGP,17,Singapore,IDN,Indonesia,2023,Export,6,16255.205
H6,SGP,17,Singapore,IDN,Indonesia,2023,Import,5,8716.175
H6,SGP,17,Singapore,JPN,Japan,2022,Export,6,2211.07
H6,SGP,17,Singapore,JPN,Japan,2022,Import,5,4008.39
H6,SGP,17,Singapore,JPN,Japan,2023,Export,6,2426.963
H6,SGP,17,Singapore,JPN,Japan,2023,Import,5,3976.048
H6,SGP,17,Singapore,KOR,"Korea, Rep.",2022,Export,6,3216.771
H6,SGP,17,Singapore,KOR,"Korea, Rep.",2022,Import,5,2262.242
H6,SGP,17,Singapore,KOR,"Korea, Rep.",2023,Export,6,3859.174
H6,SGP,17,Singapore,KOR,"Korea, Rep.",2023,Import,5,3533.627
H6,SGP,17,Singapore,MYS,Malaysia,2022,Export,6,12500.606
H6,SGP,17,Singapore,MYS,Malaysia,2022,Import,5,50373.041
H6,SGP,17,Singapore,MYS,Malaysia,2023,Export,6,13236.942
H6,SGP,17,Singapore,MYS,Malaysia,2023,Import,5,54751.868
H6,SGP,17,Singapore,SAU,Saudi Arabia,2022,Export,6,3352.076
H6,SGP,17,Singapore,SAU,Saudi Arabia,2022,Import,5,9.721
H6,SGP,17,Singapore,SAU,Saudi Arabia,2023,Export,6,2207.727
H6,SGP,17,Singapore,SAU,Saudi Arabia,2023,Import,5,1.966
H6,SGP,17,Singapore,THA,Thailand,2022,Export,6,6598.403
H6,SGP,17,Singapore,THA,Thailand,2022,Import,5,72399.853
H6,SGP,17,Singapore,THA,Thailand,2023,Export,6,7256.838
H6,SGP,17,Singapore,THA,Thailand,2023,Import,5,111777.609
H6,SGP,17,Singapore,USA,United States,2022,Export,6,3310.015
H6,SGP,17,Singapore,USA,United States,2022,Import,5,46274.386
H6,SGP,17,Singapore,USA,United States,2023,Export,6,6264.535
H6,SGP,17,Singapore,USA,United States,2023,Import,5,34780.072
H6,SGP,18,Singapore,CHN,China,2022,Export,6,81820.604
H6,SGP,18,Singapore,CHN,China,2022,Import,5,7508.154
H6,SGP,18,Singapore,CHN,China,2023,Export,6,85700.504
H6,SGP,18,Singapore,CHN,China,2023,Import,5,10928.915
H6,SGP,18,Singapore,HKG,"Hong Kong, China",2022,Export,6,19875.233
H6,SGP,18,Singapore,HKG,"Hong Kong, China",2022,Import,5,63.741
H6,SGP,18,Singapore,HKG,"Hong Kong, China",2023,Export,6,22519.258
H6,SGP,18,Singapore,HKG,"Hong Kong, China",2023,Import,5,1439.194
H6,SGP,18,Singapore,IDN,Indonesia,2022,Export,6,80159.802
H6,SGP,18,Singapore,IDN,Indonesia,2022,Import,5,68245.469
H6,SGP,18,Singapore,IDN,Indonesia,2023,Export,6,58833.356
H6,SGP,18,Singapore,IDN,Indonesia,2023,Import,5,45710.748
H6,SGP,18,Singapore,JPN,Japan,2022,Export,6,179364.29
H6,SGP,18,Singapore,JPN,Japan,2022,Import,5,6401.023
H6,SGP,18,Singapore,JPN,Japan,2023,Export,6,156400.81
H6,SGP,18,Singapore,JPN,Japan,2023,Import,5,4528.485
H6,SGP,18,Singapore,KOR,"Korea, Rep.",2022,Export,6,42339.919
H6,SGP,18,Singapore,KOR,"Korea, Rep.",2022,Import,5,307.415
H6,SGP,18,Singapore,KOR,"Korea, Rep.",2023,Export,6,48257.57
H6,SGP,18,Singapore,KOR,"Korea, Rep.",2023,Import,5,398.512
H6,SGP,18,Singapore,MYS,Malaysia,2022,Export,6,111162.974
H6,SGP,18,Singapore,MYS,Malaysia,2022,Import,5,114265.45
H6,SGP,18,Singapore,MYS,Malaysia,2023,Export,6,96631.153
H6,SGP,18,Singapore,MYS,Malaysia,2023,Import,5,107910.44
H6,SGP,18,Singapore,SAU,Saudi Arabia,2022,Export,6,11300.423
H6,SGP,18,Singapore,SAU,Saudi Arabia,2022,Import,5,3.104
H6,SGP,18,Singapore,SAU,Saudi Arabia,2023,Export,6,11582.432
H6,SGP,18,Singapore,SAU,Saudi Arabia,2023,Import,5,3.48
H6,SGP,18,Singapore,THA,Thailand,2022,Export,6,17488.624
H6,SGP,18,Singapore,THA,Thailand,2022,Import,5,618.666
H6,SGP,18,Singapore,THA,Thailand,2023,Export,6,21255.553
H6,SGP,18,Singapore,THA,Thailand,2023,Import,5,512.602
H6,SGP,18,Singapore,USA,United States,2022,Export,6,22840.705
H6,SGP,18,Singapore,USA,United States,2022,Import,5,31668.62
H6,SGP,18,Singapore,USA,United States,2023,Export,6,31672.296
H6,SGP,18,Singapore,USA,United States,2023,Import,5,44497.734
H6,SGP,19,Singapore,CHN,China,2022,Export,6,25231.274
H6,SGP,19,Singapore,CHN,China,2022,Import,5,42483.52
H6,SGP,19,Singapore,CHN,China,2023,Export,6,18928.957
H6,SGP,19,Singapore,CHN,China,2023,Import,5,47153.349
H6,SGP,19,Singapore,HKG,"Hong Kong, China",2022,Export,6,14683.624
H6,SGP,19,Singapore,HKG,"Hong Kong, China",2022,Import,5,10196.805
H6,SGP,19,Singapore,HKG,"Hong Kong, China",2023,Export,6,13442.928
H6,SGP,19,Singapore,HKG,"Hong Kong, China",2023,Import,5,8159.325
H6,SGP,19,Singapore,IDN,Indonesia,2022,Export,6,67619.637
H6,SGP,19,Singapore,IDN,Indonesia,2022,Import,5,31159.855
H6,SGP,19,Singapore,IDN,Indonesia,2023,Export,6,73315.332
H6,SGP,19,Singapore,IDN,Indonesia,2023,Import,5,31227.571
H6,SGP,19,Singapore,JPN,Japan,2022,Export,6,135876.802
H6,SGP,19,Singapore,JPN,Japan,2022,Import,5,50840.883
H6,SGP,19,Singapore,JPN,Japan,2023,Export,6,128527.686
H6,SGP,19,Singapore,JPN,Japan,2023,Import,5,43411.276
H6,SGP,19,Singapore,KOR,"Korea, Rep.",2022,Export,6,1524.316
H6,SGP,19,Singapore,KOR,"Korea, Rep.",2022,Import,5,26562.907
H6,SGP,19,Singapore,KOR,"Korea, Rep.",2023,Export,6,1729.711
H6,SGP,19,Singapore,KOR,"Korea, Rep.",2023,Import,5,28551.307
H6,SGP,19,Singapore,MYS,Malaysia,2022,Export,6,121096.26
H6,SGP,19,Singapore,MYS,Malaysia,2022,Import,5,232572.763
H6,SGP,19,Singapore,MYS,Malaysia,2023,Export,6,116771.461
H6,SGP,19,Singapore,MYS,Malaysia,2023,Import,5,241745.827
H6,SGP,19,Singapore,SAU,Saudi Arabia,2022,Export,6,4294.37
H6,SGP,19,Singapore,SAU,Saudi Arabia,2022,Import,5,1.145
H6,SGP,19,Singapore,SAU,Saudi Arabia,2023,Export,6,3865.067
H6,SGP,19,Singapore,SAU,Saudi Arabia,2023,Import,5,12.788
H6,SGP,19,Singapore,THA,Thailand,2022,Export,6,178797.124
H6,SGP,19,Singapore,THA,Thailand,2022,Import,5,38705.259
H6,SGP,19,Singapore,THA,Thailand,2023,Export,6,121533.466
H6,SGP,19,Singapore,THA,Thailand,2023,Import,5,43532.631
H6,SGP,19,Singapore,USA,United States,2022,Export,6,35178.702
H6,SGP,19,Singapore,USA,United States,2022,Import,5,26841.203
H6,SGP,19,Singapore,USA,United States,2023,Export,6,82777.469
H6,SGP,19,Singapore,USA,United States,2023,Import,5,30846.098
H6,SGP,20,Singapore,CHN,China,2022,Export,6,8435.586
H6,SGP,20,Singapore,CHN,China,2022,Import,5,83790.388
H6,SGP,20,Singapore,CHN,China,2023,Export,6,9428.621
H6,SGP,20,Singapore,CHN,China,2023,Import,5,91331.151
H6,SGP,20,Singapore,HKG,"Hong Kong, China",2022,Export,6,4659.759
H6,SGP,20,Singapore,HKG,"Hong Kong, China",2022,Import,5,1036.615
