reporteriso3,hs6,partneriso3,mfn,prf,PTA,hs2,sector,broad_sectors,pfm,reporter_region,reporter_dev,reporter_wbgroup,partner_region,partner_dev,partner_wbgroup
CHN,843810,SGP,7.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,850151,SGP,5.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,200912,SGP,30.000002,0.0,1,20,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
CHN,392210,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,520859,SGP,10.0,0.0,1,52,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851140,SGP,7.2666669,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,7.2666669,EAS,South,Upper middle income,EAS,North,High income
CHN,630790,SGP,14.0,0.0,1,63,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,700721,SGP,11.0,0.0,1,70,68-71  Stone / Glass ,Manufacturing,11.0,EAS,South,Upper middle income,EAS,North,High income
CHN,391690,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,321519,SGP,6.5,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,847710,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,870810,SGP,10.0,0.0,1,87,86-89  Transportation ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,900792,SGP,8.3999996,0.0,1,90,90-97  Miscellaneous,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,842122,SGP,12.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,700600,SGP,15.000001,0.0,1,70,68-71  Stone / Glass ,Manufacturing,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,392112,SGP,7.75,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,7.75,EAS,South,Upper middle income,EAS,North,High income
CHN,800110,SGP,3.0,0.0,1,80,72-83  Metals ,Manufacturing,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291439,SGP,5.25,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.25,EAS,South,Upper middle income,EAS,North,High income
CHN,400270,SGP,7.5000005,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,7.5000005,EAS,South,Upper middle income,EAS,North,High income
CHN,902190,SGP,4.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,292910,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,482340,SGP,7.5000005,7.5000005,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,845130,SGP,8.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,391810,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,170260,SGP,30.000002,0.0,1,17,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
CHN,841821,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,730830,SGP,10.0,0.0,1,73,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,560490,SGP,5.0,0.0,1,56,50-63  Textiles,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,961100,SGP,21.0,0.0,1,96,90-97  Miscellaneous,Manufacturing,21.0,EAS,South,Upper middle income,EAS,North,High income
CHN,330125,SGP,15.000001,0.0,1,33,28-38  Chemicals & Allied Industries ,Manufacturing,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,902620,SGP,0.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291712,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,820520,SGP,10.0,0.0,1,82,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,190230,SGP,15.000001,0.0,1,19,16-24  Foodstuffs,Agriculture,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,846792,SGP,6.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853922,SGP,7.75,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,7.75,EAS,South,Upper middle income,EAS,North,High income
CHN,230990,SGP,5.75,0.0,1,23,16-24  Foodstuffs,Agriculture,5.75,EAS,South,Upper middle income,EAS,North,High income
CHN,910812,SGP,16.0,0.0,1,91,90-97  Miscellaneous,Manufacturing,16.0,EAS,South,Upper middle income,EAS,North,High income
CHN,701932,SGP,14.0,0.0,1,70,68-71  Stone / Glass ,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,903120,SGP,7.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,691490,SGP,10.0,0.0,1,69,68-71  Stone / Glass ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,680710,SGP,12.0,0.0,1,68,68-71  Stone / Glass ,Manufacturing,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291815,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,852351,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,846799,SGP,8.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,854129,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,900580,SGP,7.5000005,0.0,1,90,90-97  Miscellaneous,Manufacturing,7.5000005,EAS,South,Upper middle income,EAS,North,High income
CHN,850511,SGP,7.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,381190,SGP,6.5,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,851180,SGP,8.3999996,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,610463,SGP,17.5,0.0,1,61,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,590900,SGP,8.0,0.0,1,59,50-63  Textiles,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,410799,SGP,6.0,0.0,1,41,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,830110,SGP,14.0,0.0,1,83,72-83  Metals ,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,611595,SGP,14.0,0.0,1,61,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,540743,SGP,10.0,0.0,1,54,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853710,SGP,6.5111108,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,6.5111108,EAS,South,Upper middle income,EAS,North,High income
CHN,40210,SGP,10.0,0.0,1,4,01-05  Animal & Animal Products,Agriculture,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,441890,SGP,4.0,0.0,1,44,44-49  Wood & Wood Products,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,903110,SGP,7.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,820890,SGP,8.0,0.0,1,82,72-83  Metals ,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851490,SGP,4.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,170290,SGP,30.000002,0.0,1,17,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
CHN,711019,SGP,1.5,0.0,1,71,68-71  Stone / Glass ,Manufacturing,1.5,EAS,South,Upper middle income,EAS,North,High income
CHN,600632,SGP,10.0,0.0,1,60,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,600623,SGP,10.0,0.0,1,60,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,621490,SGP,14.0,0.0,1,62,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851712,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,847990,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,730611,SGP,7.0,0.0,1,73,72-83  Metals ,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,292990,SGP,6.8124986,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.8124986,EAS,South,Upper middle income,EAS,North,High income
CHN,846229,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,190219,SGP,15.000001,0.0,1,19,16-24  Foodstuffs,Agriculture,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,200990,SGP,20.0,0.0,1,20,16-24  Foodstuffs,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
CHN,845290,SGP,14.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,600644,SGP,10.0,0.0,1,60,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,90190,SGP,20.0,0.0,1,9,06-15  Vegetable Products,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
CHN,741820,SGP,18.0,0.0,1,74,72-83  Metals ,Manufacturing,18.0,EAS,South,Upper middle income,EAS,North,High income
CHN,180610,SGP,10.0,0.0,1,18,16-24  Foodstuffs,Agriculture,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,590320,SGP,10.0,0.0,1,59,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,60290,SGP,6.666667,0.0,1,6,06-15  Vegetable Products,Agriculture,6.666667,EAS,South,Upper middle income,EAS,North,High income
CHN,900890,SGP,12.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,848280,SGP,8.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,480411,SGP,5.0,5.0,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853329,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,293213,SGP,6.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,621210,SGP,14.333333,0.0,1,62,50-63  Textiles,Manufacturing,14.333333,EAS,South,Upper middle income,EAS,North,High income
CHN,830710,SGP,8.3999996,0.0,1,83,72-83  Metals ,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,520842,SGP,10.0,0.0,1,52,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,392069,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,843680,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,903090,SGP,2.333333,0.0,1,90,90-97  Miscellaneous,Manufacturing,2.333333,EAS,South,Upper middle income,EAS,North,High income
CHN,851821,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,250510,SGP,3.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,280429,SGP,5.5,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,730722,SGP,8.3999996,0.0,1,73,72-83  Metals ,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,252510,SGP,5.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,400821,SGP,8.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,320190,SGP,6.5,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,540752,SGP,10.0,0.0,1,54,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,480257,SGP,5.0,5.0,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,660191,SGP,10.0,0.0,1,66,64-67  Footwear / Headgear,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,620333,SGP,17.5,0.0,1,62,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,320416,SGP,6.5,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,846320,SGP,15.000001,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,381800,SGP,0.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,901910,SGP,9.5,0.0,1,90,90-97  Miscellaneous,Manufacturing,9.5,EAS,South,Upper middle income,EAS,North,High income
CHN,848110,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,848079,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,580710,SGP,10.0,0.0,1,58,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,901180,SGP,7.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291611,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,551011,SGP,5.0,0.0,1,55,50-63  Textiles,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,400942,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,392043,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,760612,SGP,6.0,0.0,1,76,72-83  Metals ,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,830520,SGP,10.5,0.0,1,83,72-83  Metals ,Manufacturing,10.5,EAS,South,Upper middle income,EAS,North,High income
CHN,380892,SGP,6.5999999,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,6.5999999,EAS,South,Upper middle income,EAS,North,High income
CHN,481019,SGP,5.0,5.0,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,847340,SGP,10.5,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.5,EAS,South,Upper middle income,EAS,North,High income
CHN,900290,SGP,15.000001,0.0,1,90,90-97  Miscellaneous,Manufacturing,15.000001,EAS,South,Upper middle income,EAS,North,High income
CHN,901890,SGP,4.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,870891,SGP,10.0,0.0,1,87,86-89  Transportation ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,591000,SGP,8.0,0.0,1,59,50-63  Textiles,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,841590,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,691110,SGP,13.500001,0.0,1,69,68-71  Stone / Glass ,Manufacturing,13.500001,EAS,South,Upper middle income,EAS,North,High income
CHN,291469,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,850213,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,440121,SGP,0.0,0.0,1,44,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,401130,SGP,1.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,1.0,EAS,South,Upper middle income,EAS,North,High income
CHN,720449,SGP,0.0,0.0,1,72,72-83  Metals ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,190410,SGP,25.0,0.0,1,19,16-24  Foodstuffs,Agriculture,25.0,EAS,South,Upper middle income,EAS,North,High income
CHN,960899,SGP,19.833332,0.0,1,96,90-97  Miscellaneous,Manufacturing,19.833332,EAS,South,Upper middle income,EAS,North,High income
CHN,732510,SGP,13.500001,0.0,1,73,72-83  Metals ,Manufacturing,13.500001,EAS,South,Upper middle income,EAS,North,High income
CHN,870830,SGP,9.0,5.0,1,87,86-89  Transportation ,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853690,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,441239,SGP,4.0,0.0,1,44,44-49  Wood & Wood Products,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,591190,SGP,8.0,0.0,1,59,50-63  Textiles,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,640110,SGP,24.0,0.0,1,64,64-67  Footwear / Headgear,Manufacturing,24.0,EAS,South,Upper middle income,EAS,North,High income
CHN,841191,SGP,1.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,1.0,EAS,South,Upper middle income,EAS,North,High income
CHN,290410,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,854690,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,842410,SGP,8.3999996,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,880510,SGP,1.5,0.0,1,88,86-89  Transportation ,Manufacturing,1.5,EAS,South,Upper middle income,EAS,North,High income
CHN,901210,SGP,0.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,741521,SGP,10.0,0.0,1,74,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,847180,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,611710,SGP,14.0,0.0,1,61,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,940600,SGP,10.0,0.0,1,94,90-97  Miscellaneous,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,293379,SGP,9.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,9.0,EAS,South,Upper middle income,EAS,North,High income
CHN,520710,SGP,6.0,0.0,1,52,50-63  Textiles,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,400599,SGP,8.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,780600,SGP,6.0,0.0,1,78,72-83  Metals ,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,281420,SGP,5.5,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,820299,SGP,9.4499998,0.0,1,82,72-83  Metals ,Manufacturing,9.4499998,EAS,South,Upper middle income,EAS,North,High income
CHN,290729,SGP,5.125,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.125,EAS,South,Upper middle income,EAS,North,High income
CHN,852349,SGP,3.333334,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,3.333334,EAS,South,Upper middle income,EAS,North,High income
CHN,741210,SGP,4.0,0.0,1,74,72-83  Metals ,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,900220,SGP,15.000001,0.0,1,90,90-97  Miscellaneous,Manufacturing,15.000001,EAS,South,Upper middle income,EAS,North,High income
