Year,Product,HS Code,Country,Country ISO,Imports,Exports,Trade Volume
2016,Electrical Equipment & AV Gear,85,Japan,JPN,6253862794.0,4574631208.0,10828494002.0
2016,Electrical Equipment & AV Gear,85,Malaysia,MYS,11612526618.0,11640720811.0,23253247429.0
2016,Electrical Equipment & AV Gear,85,South Korea,KOR,11670830117.0,6905745840.0,18576575957.0
2016,Electrical Equipment & AV Gear,85,Saudi Arabia,SAU,631600.581,73896832.46,74528433.041
2016,Electrical Equipment & AV Gear,85,Thailand,THA,1886155689.0,4546613372.0,6432769061.0
2016,Electrical Equipment & AV Gear,85,USA,USA,4539005777.0,7256463687.0,11795469464.0
2016,Cosmetics & Fragrances,33,China,CHN,149733541.0,577767266.2,727500807.2
2016,Cosmetics & Fragrances,33,Hong Kong,HKG,53128345.7,625531594.0,678659939.7
2016,Cosmetics & Fragrances,33,Indonesia,IDN,66799991.64,527805560.2,594605551.84
2016,Cosmetics & Fragrances,33,Japan,JPN,217805156.6,319539971.8,537345128.4
2016,Cosmetics & Fragrances,33,Malaysia,MYS,65569780.17,286760968.5,352330748.67
2016,Cosmetics & Fragrances,33,South Korea,KOR,114174548.8,837174705.3,951349254.1
2016,Cosmetics & Fragrances,33,Saudi Arabia,SAU,4270065.578,3346338.108,7616403.686
2016,Cosmetics & Fragrances,33,Thailand,THA,71351593.23,518711120.1,590062713.33
2016,Cosmetics & Fragrances,33,USA,USA,451141593.3,219219756.8,670361350.1
2016,Base Metal Products,83,China,CHN,116348959.8,22728837.43,139077797.23
2016,Base Metal Products,83,Hong Kong,HKG,4783319.039,15306017.9,20089336.939
2016,Base Metal Products,83,Indonesia,IDN,10410594.69,61156408.39,71567003.08
2016,Base Metal Products,83,Japan,JPN,13819269.69,6608816.739,20428086.429
2016,Base Metal Products,83,Malaysia,MYS,57819969.07,78415882.51,136235851.58
2016,Base Metal Products,83,South Korea,KOR,17107356.0,9468759.75,26576115.75
2016,Base Metal Products,83,Saudi Arabia,SAU,250024.306,1019665.044,1269689.35
2016,Base Metal Products,83,Thailand,THA,8844840.793,17801300.54,26646141.333
2016,Base Metal Products,83,USA,USA,57035590.61,24508336.01,81543926.62
2016,Mineral Fuels & Oils,27,China,CHN,3712020594.0,3245946416.0,6957967010.0
2016,Mineral Fuels & Oils,27,Hong Kong,HKG,2936283.182,1756970216.0,1759906499.182
2016,Mineral Fuels & Oils,27,Indonesia,IDN,3012922494.0,6671223711.0,9684146205.0
2016,Mineral Fuels & Oils,27,Japan,JPN,1045004310.0,384656424.3,1429660734.3
2016,Mineral Fuels & Oils,27,Malaysia,MYS,6326822527.0,9160305308.0,15487127835.0
2016,Mineral Fuels & Oils,27,South Korea,KOR,2531452512.0,732584676.2,3264037188.2
2016,Mineral Fuels & Oils,27,Saudi Arabia,SAU,5767262762.0,87469923.25,5854732685.25
