ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,Japan,23,2023,8767.206,2815.061,11582.267,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,Japan,29,2023,163503.574,306466.14,469969.71400000004,29.0,2901 - 2942,Organic chemicals
Singapore,Japan,28,2023,39884.926,140709.342,180594.268,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Japan,27,2023,340083.403,1714657.782,2054741.1849999998,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,Japan,26,2023,118.731,23127.049,23245.78,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,Japan,25,2023,85.629,88240.571,88326.2,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,Japan,24,2023,2469.45,4192.383,6661.833,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,Japan,22,2023,328965.616,89646.952,418612.56799999997,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,Japan,15,2023,24250.51,70518.281,94768.791,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,Japan,21,2023,125640.998,60602.931,186243.929,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,Japan,20,2023,1677.024,7601.19,9278.214,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,Japan,19,2023,128527.686,43411.276,171938.962,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,Japan,18,2023,156400.81,4528.485,160929.29499999998,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Japan,17,2023,2426.963,3976.048,6403.011,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,Japan,16,2023,281.79,17122.431,17404.221,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,Japan,66,2023,17.14,124.593,141.733,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Japan,67,2023,153.758,101.602,255.36,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Japan,68,2023,8703.86,28168.81,36872.67,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,"Korea, Rep.",16,2023,1939.603,3919.052,5858.655000000001,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,"Korea, Rep.",22,2023,149406.538,32632.742,182039.28,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,"Korea, Rep.",21,2023,34058.21,33685.448,67743.658,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,"Korea, Rep.",20,2023,268.126,11896.934,12165.06,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,"Korea, Rep.",19,2023,1729.711,28551.307,30281.018,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,"Korea, Rep.",18,2023,48257.57,398.512,48656.082,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,"Korea, Rep.",17,2023,3859.174,3533.627,7392.8009999999995,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,"Korea, Rep.",15,2023,18249.281,25922.238,44171.519,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,"Korea, Rep.",24,2023,9035.975,33101.208,42137.183,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,"Korea, Rep.",14,2023,9.401,0.542,9.943,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,"Korea, Rep.",13,2023,2348.996,920.726,3269.722,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,"Korea, Rep.",12,2023,5.089,838.458,843.547,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,"Korea, Rep.",11,2023,639.894,3171.056,3810.95,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,"Korea, Rep.",10,2023,105.42,188.608,294.028,10.0,1001 - 1008,Cereals
Singapore,"Korea, Rep.",9,2023,10322.858,1828.512,12151.37,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,"Korea, Rep.",23,2023,18396.9,493.126,18890.026,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,"Korea, Rep.",25,2023,1257.588,2294.387,3551.9750000000004,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,Japan,69,2023,3434.845,35573.256,39008.101,69.0,6901 - 6914,Ceramic products
Singapore,"Korea, Rep.",34,2023,39586.168,25802.069,65388.236999999994,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,"Korea, Rep.",40,2023,72733.725,30825.08,103558.80500000001,40.0,4001 - 4017,Rubber and articles thereof
Singapore,"Korea, Rep.",39,2023,239057.245,189509.758,428567.003,39.0,3901 - 3926,Plastics and articles thereof
Singapore,"Korea, Rep.",38,2023,830977.894,227028.788,1058006.682,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,"Korea, Rep.",37,2023,5258.306,13761.941,19020.247,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,"Korea, Rep.",36,2023,1434.203,367.474,1801.677,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,"Korea, Rep.",35,2023,13009.415,5148.544,18157.959000000003,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,"Korea, Rep.",33,2023,1494381.277,236343.424,1730724.701,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,"Korea, Rep.",26,2023,500.744,7.883,508.627,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,"Korea, Rep.",32,2023,64334.763,14625.026,78959.789,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,"Korea, Rep.",31,2023,10.567,1032.427,1042.994,31.0,3101 - 3105,Fertilisers
Singapore,"Korea, Rep.",30,2023,286582.046,37662.172,324244.218,30.0,3001 - 3006,Pharmaceutical products
Singapore,"Korea, Rep.",29,2023,277749.201,200431.073,478180.274,29.0,2901 - 2942,Organic chemicals
Singapore,"Korea, Rep.",28,2023,56172.454,120935.676,177108.13,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,"Korea, Rep.",27,2023,1774433.06,4664061.103,6438494.163000001,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,"Korea, Rep.",8,2023,234.972,25442.368,25677.34,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,"Korea, Rep.",7,2023,74.08,1477.408,1551.4879999999998,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,"Korea, Rep.",6,2023,52.519,34.065,86.584,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,Japan,78,2023,60.792,983.612,1044.404,78.0,7801 - 7806,Lead and articles thereof
Singapore,Japan,84,2023,4695236.461,3437048.001,8132284.462,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,Japan,83,2023,16506.161,14739.312,31245.472999999998,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Japan,82,2023,70018.419,114034.744,184053.163,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,Japan,81,2023,17500.64,61059.165,78559.805,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,Japan,80,2023,27421.861,1087.023,28508.884000000002,80.0,8001 - 8007,Tin and articles thereof
Singapore,Japan,79,2023,3192.039,4032.646,7224.685,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Japan,76,2023,31679.873,29861.916,61541.789000000004,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,"Korea, Rep.",5,2023,,205.132,205.132,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Japan,75,2023,7490.975,12621.004,20111.979,75.0,7501 - 7508,Nickel and articles thereof
Singapore,Japan,74,2023,72062.887,135245.805,207308.69199999998,74.0,7401 - 7419,Copper and articles thereof
Singapore,Japan,73,2023,41289.723,371786.282,413076.005,73.0,7301 - 7326,Articles of iron or steel
Singapore,Japan,72,2023,32342.131,390362.454,422704.585,72.0,7201 - 7229,Iron and steel
Singapore,Japan,71,2023,446094.085,2358592.395,2804686.48,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Japan,70,2023,87390.635,164012.527,251403.162,70.0,7001 - 7020,Glass and glassware
Singapore,Japan,85,2023,5651388.679,6441294.309,12092682.988,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Japan,86,2023,4006.737,9065.549,13072.286,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,Japan,87,2023,33000.094,735481.624,768481.718,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,Japan,88,2023,364925.021,75271.717,440196.738,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Japan,89,2023,1589.311,1844.26,3433.571,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Japan,90,2023,1859061.394,915690.054,2774751.448,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,Japan,91,2023,127438.512,45521.754,172960.266,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Japan,92,2023,62.326,12500.206,12562.532,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,Japan,94,2023,20957.002,21715.274,42672.276,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,Japan,95,2023,13967.42,208340.554,222307.97400000002,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,Japan,96,2023,5986.463,45129.558,51116.02099999999,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,Japan,97,2023,18004.706,77009.452,95014.158,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,Japan,99,2023,637306.634,529749.607,1167056.241,,,
Singapore,"Korea, Rep.",1,2023,0.583,116.176,116.759,1.0,0101 - 0106,Live animals
Singapore,"Korea, Rep.",2,2023,111.244,449.107,560.351,2.0,0201 - 0210,Meat and edible meat offal
Singapore,"Korea, Rep.",3,2023,3380.896,12181.911,15562.807,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,"Korea, Rep.",4,2023,391.119,1233.204,1624.3229999999999,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,Malaysia,88,2023,351460.509,66643.99,418104.499,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Malaysia,89,2023,6021.263,7648.487,13669.75,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Malaysia,90,2023,1214467.222,1895783.081,3110250.3030000003,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,United States,1,2023,93.126,842.33,935.456,1.0,0101 - 0106,Live animals
Singapore,United States,7,2023,4.564,11919.232,11923.796,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,United States,6,2023,1183.812,971.674,2155.486,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,United States,5,2023,65.327,6908.884,6974.211,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,United States,4,2023,831.815,46658.082,47489.897000000004,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,United States,3,2023,16489.953,12265.886,28755.839,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,United States,2,2023,,83759.358,83759.358,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Thailand,99,2023,329504.452,20587.074,350091.526,,,
Singapore,United States,9,2023,9631.585,4752.366,14383.951,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,Thailand,97,2023,1052.684,4553.645,5606.329000000001,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,Thailand,96,2023,10588.224,12992.477,23580.701,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,Thailand,95,2023,58211.624,13969.404,72181.028,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,Thailand,94,2023,16823.243,14593.531,31416.773999999998,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,Thailand,93,2023,0.946,,0.946,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,Thailand,92,2023,539.878,152.607,692.485,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,United States,8,2023,15.534,74085.728,74101.262,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,United States,10,2023,0.155,20060.407,20060.561999999998,10.0,1001 - 1008,Cereals
Singapore,Thailand,90,2023,578294.988,118983.801,697278.789,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,United States,19,2023,82777.469,30846.098,113623.567,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,United States,25,2023,6009.736,13704.872,19714.608,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,United States,24,2023,595.883,3756.462,4352.345,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,United States,23,2023,8.675,24205.757,24214.432,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,United States,22,2023,5810.341,105835.08,111645.421,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,United States,21,2023,2795832.517,151582.476,2947414.993,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,United States,20,2023,15610.643,58621.797,74232.44,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,United States,18,2023,31672.296,44497.734,76170.03,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,United States,11,2023,1808.124,1862.46,3670.584,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,United States,17,2023,6264.535,34780.072,41044.607,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,United States,16,2023,9646.075,11391.262,21037.337,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,United States,15,2023,1344.986,270161.378,271506.364,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,United States,14,2023,270.172,10.349,280.521,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,United States,13,2023,3582.994,8406.331,11989.325,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
